node_id_sender,node_id_receiver,timestamp,bandwidth_in,bandwidth_out,latency,packet_loss,cpu_usage,memory_usage,disk_io,round_trip_time
U555,U80,2023-07-08 01:37:12,55,54,1.2600281982898847,0.04687991079753231,13.817401349689737,20.22728933979777,9.759453063785482,14.403258229430989
U590,U15,2023-01-15 18:11:28,54,51,2.7185580361315864,0.046469293021831205,11.819738598503292,23.633852890506006,7.222909645122949,10.585166143684232
U433,U4,2023-08-30 04:46:23,55,51,2.6901461544511553,0.04193344437258134,14.48792238829237,20.098033872610948,8.978372896324299,14.58636000774723
U837,U70,2023-11-17 09:53:12,54,53,2.143718443087648,0.022458343546572036,14.798829631882024,21.47710682743272,8.628158950812646,10.586965976397195
U490,U28,2023-11-17 00:41:32,50,50,1.38390388803839,0.027661959307534997,12.326816517429954,22.4099820309739,8.871163911346176,12.553473730717165
U719,U85,2023-11-28 12:01:02,54,50,1.7581375993507384,0.033780594527425045,13.244742855397597,20.95175533174404,5.1534935303104765,14.20299549143473
U657,U11,2023-09-26 22:42:40,52,54,1.6155069950857046,0.011072541289500096,11.892758960943727,21.868703322806688,6.829558940597566,12.056690463352194
U644,U9,2023-01-25 11:31:15,55,50,2.7644944457719878,0.036369919572315335,11.46816183921354,21.645415874573374,7.765035160508862,13.871394631784872
U903,U6,2023-06-16 20:01:24,55,51,2.251021346542886,0.03427205491562804,11.937392722322343,20.481756990657367,6.323304145834303,14.629729197979259
U582,U77,2023-07-16 22:40:35,54,50,2.363030888084438,0.012551285864660363,14.251101106967141,21.11027472115772,7.513839573734423,12.748627078355625
U799,U73,2023-11-09 18:23:13,51,53,1.71213290516089,0.04709031412841541,11.796729929451873,24.963950486169743,8.654747311914079,10.768652156732175
U928,U15,2023-10-12 11:18:13,50,51,2.0518539779032015,0.02490246669284315,14.123445821024177,22.797462444599503,9.551345682787382,10.956295424838803
U749,U23,2023-11-01 22:40:16,50,51,2.9022524131517433,0.039790414313738566,13.9510473923624,21.183034519999417,5.800419701756701,13.919781410220606
U820,U71,2023-11-12 18:09:41,54,52,1.0374826629832181,0.03821600719833709,10.710709841535442,22.918398653367678,8.790407219254607,12.11999946354409
U301,U10,2023-08-12 20:40:15,53,51,1.350307451643142,0.010922741947198018,13.143846535536012,20.435170655385264,8.585245600515295,13.317745447935271
U693,U70,2023-11-05 13:12:38,54,51,1.5580601975424733,0.03748113875359938,12.42925327956427,23.460730187075455,7.225939739327347,14.315753358304027
U459,U6,2023-12-20 03:44:53,51,54,1.3789715684292976,0.049735104348863614,12.977180498464513,23.035147577585306,6.348991572013023,13.622501725964337
U764,U79,2023-12-08 19:47:38,52,50,2.8314904808475334,0.0389140107083115,14.819736688196999,21.62810614088383,6.358272615314025,13.080079723458866
U204,U74,2023-04-13 09:01:35,51,54,1.4779208523581289,0.016721815884615902,13.482042017172079,24.61785645932624,7.293942610232756,11.444619094918865
U141,U67,2023-05-20 03:30:12,53,50,1.8854707965578843,0.019879503220401343,12.079969937560245,23.334495370268215,8.591092925583151,14.635226193302856
U503,U59,2023-04-24 07:32:46,51,51,2.4112545953677813,0.02547210820335907,10.98838890481188,20.376736738392747,8.460388882708981,13.093978880684187
U623,U92,2023-07-06 05:09:41,52,50,1.282808166792813,0.022668200129420134,10.542301639186105,20.169004950586075,7.841281087772682,14.252496028039886
U951,U66,2023-07-10 00:02:45,55,50,2.552724860747142,0.017947751395985048,13.410756843104371,23.325948713849385,7.948921730267342,12.17389331472528
U374,U26,2023-09-22 10:17:56,51,50,2.176612295180706,0.019425026357265455,14.591856787797981,23.902668857011772,9.228787537494753,11.916280652089464
U148,U53,2023-08-14 22:56:29,52,50,2.568748935760256,0.032268705448562474,12.36541946861001,23.899881406306115,7.176660483812711,12.315755665218932
U298,U63,2023-01-07 09:35:07,55,54,2.1559181774186267,0.03495464185201361,11.224772071668372,20.18878913182654,5.316409504023921,14.446264267940972
U270,U82,2023-01-16 17:18:50,50,50,1.8588901242449793,0.027424213447986727,10.50043880323914,20.60024125533807,7.993010323616041,14.461203638498331
U731,U10,2023-03-09 13:35:56,54,54,1.4899248003588788,0.016944681880001512,10.911957929695685,23.891467279212588,5.3473279191101435,13.395282361329082
U617,U62,2023-03-25 07:57:45,53,52,1.3819205405552781,0.0352970915909316,11.913223304864346,22.571075114017816,5.701856066182133,13.890524753884865
U845,U38,2023-05-15 07:31:59,54,50,2.501168148900753,0.039422343953393106,10.683987135640042,22.623916859220543,8.512579976570532,13.216919116338682
U112,U59,2023-04-05 00:55:12,53,54,1.9627352155966435,0.030484048633612336,12.941231627272611,22.738691115342867,9.485189627534366,12.620075903219726
U449,U49,2023-09-28 05:53:32,53,51,1.0651936500334198,0.014963087598106942,14.809650107109437,21.12876228353239,9.865789408571697,12.967754945163783
U521,U8,2023-01-17 11:35:38,51,53,1.552586022658936,0.02364089188657467,11.985543999104738,20.413612376841332,6.371036722882606,12.025028496435896
U931,U41,2023-08-12 14:29:31,50,51,1.3160432345151258,0.02417809741671005,11.048354571719777,20.167976860432507,6.579359361613957,12.221050445537703
U940,U58,2023-06-24 20:19:34,50,54,1.2037197730665892,0.04298618774942575,11.772410469781107,24.579082262687294,5.219833979394105,11.609047377130347
U499,U57,2023-11-09 20:04:41,53,50,1.5114624634206233,0.03610492945459569,10.176779649327528,24.817724554772685,8.24905701322947,13.418644774361198
U56,U70,2023-09-24 01:54:14,55,54,2.977087628339222,0.01014755296577353,10.5841997802881,20.39051922448134,8.500015864043185,11.06802688181914
U593,U82,2023-11-25 14:20:49,53,53,1.74261476338559,0.022155742641193035,14.057058379826334,21.89822341580028,7.040203157227497,11.753223046944735
U582,U42,2023-11-10 01:16:05,55,54,1.9123609196867026,0.031401106516848264,13.74103909707379,20.57542333752705,5.499015119183476,11.663244029898355
U843,U76,2023-10-12 21:23:30,52,53,1.4755749925493817,0.013657310375063356,13.11195179314562,21.343680459177726,9.650961473905653,13.786026227865595
U269,U68,2023-04-23 01:00:09,54,54,2.997161504991365,0.040294626200726276,10.130965511958195,23.305255478357413,9.189974231833384,10.188851386151837
U845,U21,2023-06-24 16:49:39,52,50,2.2233872330021716,0.04738305816838403,11.399242210366914,20.371430375248366,6.557448092839667,10.015701459909545
U371,U74,2023-11-23 03:18:03,52,55,2.7763066419498825,0.043117147145229275,12.494947931659437,20.111377074109882,5.484555951377739,10.568384691417819
U105,U56,2023-11-28 15:25:05,53,51,2.920058507008166,0.04449467388234686,11.467475262821164,21.10451142997102,9.542410526438871,14.646963022875369
U884,U47,2023-05-07 05:14:25,51,50,2.1952330454445024,0.020156458103712326,12.248451066515063,23.0260782630387,5.764672505225053,12.522615723673542
U174,U53,2023-04-05 01:05:20,54,51,2.9065553371863855,0.04983416431799571,10.125924694006233,23.97523800081748,5.058113590260071,13.657878250607665
U369,U55,2023-11-22 02:36:28,52,54,2.5587458423792455,0.03872795496733463,11.13297897208372,20.9730310225288,7.636921553492047,11.458439847755315
U144,U53,2023-08-03 05:57:22,51,53,1.1378213738972853,0.03445943830153542,11.108812142940945,22.9554967437347,8.516755284068251,13.814285592423921
U83,U53,2023-10-18 01:46:01,52,54,2.894714103855417,0.047005752634482194,14.288444178874565,22.88024730467791,8.063281349513776,14.012929616779944
U723,U22,2023-07-03 00:04:29,51,50,2.8033961960334275,0.0397550820371551,14.781230231933007,22.965163607840317,9.064668415783578,11.897705391981333
U110,U2,2023-01-31 06:50:07,55,53,2.645809754564902,0.045191305321200234,14.813657348310928,20.26859525626958,6.124220090571605,10.055551081144742
U840,U24,2023-05-17 11:50:10,52,54,2.3680368776955474,0.04316248608170021,13.55014176569394,20.981971646459343,8.105130490759613,10.433372756275372
U522,U5,2023-09-23 22:12:32,52,50,2.782986527834009,0.03669104194982644,13.80339092212414,21.75841974317691,9.65116252900043,12.73584161171202
U651,U70,2023-05-23 02:16:52,52,50,1.7745216054384216,0.012497529360485888,12.59214056191966,21.19371503291577,6.009635762356514,11.835365516599976
U991,U81,2023-05-02 23:58:26,52,52,2.090597741287464,0.040162499808703504,10.043939269390732,22.933357490098125,7.445081403707218,12.736968749844312
U411,U1,2023-09-18 19:10:03,51,51,2.695040592546497,0.027773468338798527,12.698181592593265,20.00663842675888,7.263805288707028,10.151768721697712
U418,U61,2023-01-09 01:42:46,52,53,2.4448676891731687,0.021652404921563624,11.827884365645202,24.884930384037524,5.377162070866527,13.309745204968067
U954,U8,2023-04-01 20:25:49,52,52,1.9585854498324407,0.029911189594970536,12.182570942441275,23.48879810479499,8.587403753743274,11.672541683684607
U416,U65,2023-04-02 12:14:23,52,54,2.299961444985363,0.04987245533446512,13.700511337749166,24.409611089315735,9.481111828296804,11.719928932027242
U125,U75,2023-07-18 04:56:55,50,54,1.3067111363782464,0.015478991401988617,12.468152376639873,21.35837314278465,8.013069471833528,14.465798567073747
U924,U9,2023-02-06 00:01:10,55,50,1.659023441207541,0.04808107125331225,10.023755818754973,22.794859582817292,8.83983857980852,14.949444887943176
U680,U17,2023-10-31 15:01:50,54,54,2.943477568479953,0.02315321531007169,11.763967188269387,23.51354253921707,8.097568208191767,14.838186312347936
U766,U10,2023-04-11 06:53:23,50,54,1.7514137630716888,0.011346713348287674,10.819944013925555,23.791067767830825,9.908872171784953,14.02055451960352
U542,U76,2023-10-24 23:12:14,53,51,2.3097838982612773,0.012560051001326835,13.715976104784673,23.900209813050964,6.148683819220878,12.968516810632234
U700,U20,2023-12-29 23:13:19,50,52,1.4834558188282692,0.025993166951258688,12.752755112402046,21.269504530771876,6.468331074704351,11.294499325299531
U144,U8,2023-01-22 01:56:26,53,53,1.0323553479432253,0.012698318305160106,10.606389135088557,20.123637417618035,7.59003882291469,10.154559969011919
U884,U47,2023-03-10 11:38:52,55,55,1.5889401186257945,0.03398561458214171,12.994500530299389,20.823893514166837,6.045028550438482,10.665231529671152
U57,U72,2023-10-27 07:07:48,54,54,2.4955153257807403,0.03524924601364524,10.325577525116643,24.06457286196164,6.855768209683472,10.59828878397972
U523,U95,2023-06-13 16:48:29,51,51,1.8586170540688907,0.03702760291901731,11.906540334367712,24.668312387841386,9.593607358339085,14.378058121028008
U384,U85,2023-04-11 12:03:21,52,52,2.625665921381206,0.030488209359016784,13.24610814661655,23.124728423052858,6.050567027754625,11.30188776891584
U761,U41,2023-11-16 19:10:16,51,51,1.1730110751981726,0.02999555195301163,10.07302854669884,22.094946189874932,8.968297749327132,13.980115933549989
U877,U95,2023-10-17 00:21:30,51,53,2.562901387620906,0.04680187185430086,13.472194116709922,21.900341999688745,7.193023345965017,11.622019519249704
U508,U11,2023-01-01 07:11:26,50,54,1.1050670462943564,0.041681566427033155,10.019196854846285,22.178855663315677,7.314661563355012,14.56469591133784
U15,U49,2023-06-15 14:34:32,52,52,2.3231850979295476,0.022969659720206682,12.620172272909652,22.6836724140274,6.99863958123286,13.118721384270778
U655,U5,2023-01-24 15:36:56,54,50,1.9165503879550019,0.019279957209760612,11.085782190071265,22.390669412317525,7.482499228571716,11.661594154139435
U52,U79,2023-04-19 00:18:22,54,54,1.3133959281238339,0.048376738457341945,12.780467262303013,22.289992835340072,6.598284976074541,11.97951564813729
U277,U35,2023-09-02 14:36:57,50,55,2.6395658519647056,0.03482006309056771,13.78443058108072,24.733361517347635,5.654937132258867,12.173234373909235
U633,U14,2023-09-04 00:29:52,51,54,2.439679737440663,0.038658481191086835,12.067691548520543,22.359190013904424,7.455905259489714,10.103366076032966
U947,U74,2023-08-23 12:31:38,51,55,2.224727016795998,0.012757579524500446,14.755681096906837,20.342004793989137,8.842084393597887,12.029624718369922
U459,U21,2023-12-01 03:20:11,52,53,2.3311027406153846,0.035764287170981256,14.827857962022168,24.916129414949804,5.321741379545847,14.304803693486175
U97,U76,2023-09-13 23:21:17,52,55,1.6494530718968767,0.017615752184290748,10.276886393645624,24.213562731972452,8.916987247685075,12.128439475163137
U543,U31,2023-08-12 12:12:55,55,51,1.4871601450401097,0.019209865034506755,11.838768212422593,22.126839985352298,9.347255152079917,11.369372613240254
U337,U84,2023-03-14 17:51:14,50,55,1.3971711125203725,0.03795045774504377,11.37023656046669,21.28225296860067,6.406915564331546,12.627457303829877
U540,U60,2023-09-29 17:30:46,50,54,1.7249303657773243,0.014593827866516317,10.987975082097918,24.1197625364895,5.463444696270053,12.897901812360452
U753,U68,2023-02-14 03:46:01,52,52,2.652600497988055,0.022364473930832088,13.824953039364262,21.348092145539326,6.519723799641414,10.188931194483011
U72,U34,2023-06-05 01:50:04,53,54,2.1851406046006945,0.011169987644974694,13.959535440096234,20.525068529256302,8.267220799872543,14.85567265938902
U585,U46,2023-09-02 15:56:38,53,50,1.57272864435589,0.019261784822002408,14.598018605096536,22.398565771538895,5.070765779127945,14.457917060314722
U969,U87,2023-03-23 09:58:12,50,52,2.0149037804895022,0.04900560322109648,12.615409556740914,22.499355992719362,6.6202186977159805,11.16030101534297
U777,U1,2023-06-26 10:35:56,54,52,1.1639087109939843,0.037364598287081635,10.013951095786137,23.1099145711645,7.9637324280731745,10.402307121127711
U103,U91,2023-07-02 01:35:46,51,51,1.7520782619492064,0.021364179893812424,12.395497185898602,24.077322257019787,9.999209897401961,10.825266375616536
U561,U67,2023-02-27 03:26:30,54,52,2.518495858864302,0.031240230343347476,10.369140557665697,23.533268109086936,6.898636897128922,10.303481633271762
U987,U36,2023-03-30 07:49:48,54,55,1.6957412151141849,0.01883384414428874,13.077506845646013,22.395637437355354,8.042297235113717,13.768465118636769
U816,U14,2023-11-03 22:30:59,51,51,2.3861027151455114,0.03180354435898291,14.90802507287449,22.449215761104693,7.553280715688537,10.053710034539247
U143,U62,2023-09-12 13:50:25,55,54,2.654277771292197,0.012485608830534338,10.127718914020164,24.133202398679376,6.586554745408869,13.813745221720497
U786,U42,2023-06-26 16:25:54,53,54,1.1224159368319038,0.035858475063501566,13.5808517162501,24.42192666736094,6.964028858965002,10.904417205348341
U688,U8,2023-10-09 08:08:37,55,54,2.0688717551861386,0.02513639520587122,14.483907659470413,21.478655889130284,7.170181378873458,13.074950345632171
U228,U72,2023-04-25 19:14:23,51,51,1.7566369724991593,0.025671622096950238,13.495035285866251,22.002189237309207,6.446178889378498,14.253880698852567
U893,U68,2023-09-08 09:34:26,50,54,2.1000832584177545,0.04022727548250447,14.892692371013961,21.278423935589775,8.407934487874483,10.490862380852267
U587,U31,2023-07-04 15:01:31,55,52,2.0961942795722974,0.02269126093086701,11.53261278928065,20.99504932792837,7.687015085653375,10.253047478260175
U906,U2,2023-09-04 12:22:47,55,55,2.472623385266812,0.04824390206116131,13.867467179609232,23.45854628518092,5.703541062921676,11.979038880001198
U939,U55,2023-12-01 15:17:00,50,51,2.974717130556903,0.044425614528772486,10.049396210030947,22.969394962318507,9.6870587590848,11.984460396240681
U533,U45,2023-05-18 20:35:56,51,53,2.851237863938681,0.04786433513895567,11.8302083387822,20.57405353197089,6.189920773639352,14.039325738623411
U491,U36,2023-03-28 20:04:35,52,52,1.7113574873935553,0.011713053833706933,14.260633329167614,21.5564842480072,8.1051921865533,14.425375031864471
U234,U18,2023-08-02 16:44:21,50,54,2.299032579611373,0.0491112989974314,14.881672054864627,24.053866698133078,6.5034477074113894,13.36543159135697
U231,U66,2023-11-20 04:25:19,50,53,2.3025820317384422,0.048546872624543456,12.923265471688023,22.653958525875026,6.838304723616666,13.842450004750187
U231,U65,2023-09-18 17:59:50,53,55,2.9594269947790863,0.04756097392935034,14.419129115916792,20.102512379137444,9.904292683315262,13.939166949414707
U537,U21,2023-07-30 20:45:38,50,53,2.928762449497147,0.03536201167046427,12.966380515159102,22.575221811139297,5.076812644618788,11.746316358432328
U388,U13,2023-04-22 07:47:25,54,53,1.8311167475694006,0.015270171689482418,13.143032467521643,22.873566990549556,6.000607625946378,14.849712992886777
U275,U19,2023-11-09 01:13:05,54,52,1.6370230145641411,0.014338068548138287,10.454043818532469,23.375236349514402,8.01267076667237,10.00901951625613
U14,U8,2023-09-20 20:10:14,54,52,1.776899778297205,0.01688291690063771,10.877963266983974,23.800137596089215,8.88145467807266,10.11063742039507
U994,U63,2023-02-11 22:49:20,51,54,1.0833020386965333,0.02515744648129299,11.715711887696632,22.990325694352492,9.304392344234511,11.575279153671737
U409,U91,2023-10-23 09:51:36,55,51,1.6600431581202157,0.041008473981942274,10.651273299779852,20.49713643292902,7.232670761392941,12.11506929420066
U891,U70,2023-04-30 03:46:19,55,55,2.5807225359707724,0.043093179268591714,12.95847609309197,24.957749889661464,8.10582855665718,13.937994185700672
U573,U37,2023-05-11 14:13:40,54,50,1.3320083069611037,0.03713475067966121,14.32545043707674,22.80980853687106,6.188617273906285,13.653128353265348
U749,U93,2023-08-30 00:06:16,51,54,1.2556606756826947,0.0264219804594273,13.012941049158258,24.944666837957243,7.952892576483276,13.373650009187607
U982,U83,2023-06-20 01:56:34,52,50,1.8131631416786957,0.031412636969819815,14.846504927725942,22.736678047705382,7.46050363316205,10.828733251534867
U630,U0,2023-10-29 09:32:02,50,52,2.4374120788163696,0.016982758696156793,13.594275888537169,21.325880563410365,6.656202628391972,10.84171276116113
U116,U54,2023-08-01 10:39:41,54,51,1.379225942067354,0.026503459729173777,14.366296996827003,22.563716171667828,9.244232663544945,10.246893885556215
U894,U36,2023-06-29 13:45:39,52,51,2.0697322802144535,0.02232426479554591,13.345613110893296,22.217355544201798,9.485432078958116,11.537615765005842
U443,U82,2023-10-07 22:23:02,54,50,1.7452595443740289,0.01892731124179779,12.183240237098683,22.655265477705345,5.206159932543039,13.832750396914054
U95,U58,2023-08-14 22:43:35,52,55,2.6254226545561243,0.026978268327511976,13.313644100242733,20.664478820224584,7.168360324063959,10.18391431010208
U420,U98,2023-01-08 08:04:32,50,54,1.8326075707143605,0.029457474465314916,12.390713488737937,20.10373848484108,6.426119472896488,11.47007832764281
U822,U73,2023-03-23 18:00:47,51,54,2.702770876139372,0.015294188458648153,11.27826476920264,22.51954237741368,8.336910271734839,10.100570032491373
U500,U8,2023-04-06 07:43:20,55,53,1.4873163207704823,0.013916158540441566,12.460582236383916,23.0205825077827,9.456905540548089,14.677057552390941
U959,U73,2023-05-27 07:30:47,50,50,1.9254191173041248,0.015910883365122912,11.473163686114674,20.766088895825494,9.939280110380743,14.628163057326537
U968,U28,2023-09-25 12:58:19,53,52,1.3593745641603159,0.016279824326167334,11.044446457292311,23.3643391594555,9.782671538105657,14.213588809862888
U242,U36,2023-05-10 22:56:20,50,54,1.0452104588189506,0.04819033013219169,14.483046185930757,20.357426013805057,6.667352946271346,10.757622904285867
U503,U68,2023-03-14 11:36:16,50,51,1.5953493150380142,0.01857004393561569,12.165190041756379,24.435499882683967,5.439990122991613,12.53518546340838
U386,U51,2023-08-25 19:30:45,50,50,2.230026088605449,0.03051773750846408,14.770937839358481,23.47206243017587,8.587409887772397,12.894510915525114
U303,U97,2023-09-17 00:39:14,50,55,1.1561669641277792,0.02924221460669805,11.091274725960417,21.72049578020325,7.913084146834599,12.640715358866629
U714,U68,2023-02-08 16:16:36,51,50,2.360311919172675,0.034952890595423045,12.321365797257348,24.06574087427589,5.35631190263598,11.101320847229957
U545,U3,2023-05-01 16:55:50,52,50,1.3662420863645686,0.027310098206844616,13.81810345768503,22.925944299451636,9.662401636104043,10.642485308085371
U619,U91,2023-10-07 09:41:27,52,52,1.7851200432443057,0.017253377499427538,10.77544914334137,23.011240139829738,6.716451671679566,12.158699891456344
U213,U10,2023-12-15 13:29:24,53,55,1.4719186700495386,0.03304353063796778,13.034890957283578,23.724021739734393,9.520491112304066,14.783675413665495
U82,U4,2023-07-16 23:51:10,50,53,1.3236172027356266,0.040469856523520566,11.88868997602234,20.189630936333312,9.780797136840715,13.36609595395483
U806,U67,2023-09-07 22:55:31,53,54,1.4301588990941119,0.04177507317545385,10.960454347452655,23.81587057755293,5.660662900366945,10.525964635749409
U406,U91,2023-08-24 06:59:20,54,52,2.4533442015840095,0.02357812890046805,14.299592961452662,20.801702054786013,8.614304997799579,13.826531634004326
U425,U71,2023-08-16 12:40:43,54,53,2.093994101456214,0.040817750883339554,14.806372115669802,22.376899254802435,7.119685046773781,10.544242410439098
U450,U15,2023-08-25 19:41:07,54,51,2.5063758014632467,0.020633854618107253,10.94333264812094,22.321170233018382,6.270220966994034,14.016120599320043
U942,U64,2023-03-03 08:33:47,54,50,1.7506252351070861,0.04034882352348711,13.079722170399853,20.550348710613065,8.618167072669884,11.423024652803637
U485,U15,2023-11-08 12:56:11,54,51,2.2289029587797264,0.04239157181838241,13.826395346668205,23.81997132941491,5.68162688276787,12.175005792314893
U284,U43,2023-04-06 18:09:48,55,54,2.1102630712583856,0.017966334889760308,14.456270299285599,24.857264168095142,6.861628883139863,11.915068088743707
U818,U71,2023-02-03 15:03:46,52,54,1.2962079075561868,0.021530400953265968,11.884588832543159,22.27609906870497,6.42081041935735,10.495754746803085
U905,U92,2023-06-27 15:04:08,52,55,1.1595974941763858,0.015276573839751072,12.522843368716776,24.16351299989491,5.555202238284815,11.349184017080514
U53,U14,2023-10-30 21:06:08,53,52,2.406967567472504,0.030825063079558665,12.104324868306053,21.46927913120132,8.851871842163943,14.283201771194271
U257,U38,2023-07-21 19:30:11,51,52,1.845999637284606,0.048289162851764954,10.188412047322357,20.38515053652485,7.343858227571094,14.034721917544786
U810,U35,2023-08-06 14:58:58,53,54,2.846944875180948,0.02690920868626087,14.751707239781318,24.025264254431253,5.249900069217122,12.22465955063183
U993,U1,2023-08-05 00:39:01,54,55,2.3122002696475157,0.033210127518647714,12.472065373597374,23.359696304930864,7.373066323910393,14.45400238352624
U154,U48,2023-08-01 06:24:51,50,53,2.4938175264625544,0.02709838741065354,13.457703626014073,24.5698575010114,8.339337384787814,10.957115629072913
U479,U97,2023-09-18 08:39:46,52,50,2.2723608078725714,0.02872568243221478,12.017294354716316,22.116778645759524,7.917568708169313,14.878373601532987
U779,U63,2023-06-01 15:36:12,55,50,2.5429708535070676,0.018319957802252464,12.261199574853318,22.707461099499277,7.412367355049666,14.284055396569432
U250,U91,2023-07-06 20:56:56,55,54,1.4897798791197019,0.027350427864782437,12.458024135498622,22.340954513569372,9.746464862928153,10.526366763110811
U37,U69,2023-06-22 23:32:51,53,52,1.2076455847687684,0.041239735332722495,11.499946569387589,23.378132456347394,6.403533710321625,10.310547250800028
U273,U82,2023-12-23 08:29:09,55,52,2.6294073028378504,0.03830995782946404,11.009645138001831,23.82995195743604,5.132892232411465,13.960240209215542
U518,U40,2023-06-26 22:37:34,50,53,1.836790368789514,0.028472291833857175,11.850051852623062,24.428498906877433,7.168516436498617,13.527969522185892
U252,U25,2023-04-12 01:49:48,55,51,2.012319731804781,0.04918542747078619,10.952229644612885,20.92031828382278,9.740305472624021,14.654488192199125
U75,U69,2023-05-23 12:49:31,52,51,1.9911818482516492,0.04286845173831201,14.024780826518086,23.691302350995976,6.384265340463438,11.450820991508262
U558,U99,2023-08-26 03:03:02,50,50,1.5059122278195884,0.04657872099434327,14.144095579061442,20.740477518135172,9.28753789910024,14.93236195143771
U559,U80,2023-11-05 06:33:07,50,51,2.315278116267377,0.039890254670370336,14.660929582349075,24.327112162584957,7.560108955833785,11.169240591827158
U989,U91,2023-01-11 18:05:45,52,51,2.4718449382632888,0.030732979688063537,10.010230708403265,24.0296028787853,8.80792309194375,13.31457302533061
U60,U41,2023-02-08 07:47:09,50,53,2.6693484860359176,0.030955975735169478,11.356091991339094,24.52140716454766,9.39563388151409,11.96452250210733
U561,U45,2023-10-13 23:34:00,53,55,2.9776142379136212,0.03121175215209545,14.496853264800109,23.87910902922787,9.944793521371642,13.284580873063362
U317,U77,2023-02-06 23:02:30,55,55,1.137078591548009,0.048945769953316565,11.155560375462201,20.194418139094843,9.124503074954005,11.895415839153726
U622,U33,2023-11-15 20:53:22,54,53,2.3746237860132,0.025744324515252853,10.354564704413589,20.176011026891242,8.12954292069968,13.761069816105714
U47,U27,2023-10-23 14:08:31,50,51,1.3959318994026169,0.04868838269716514,12.574036928535005,21.396919277657528,8.114698643370449,14.077737466296648
U23,U89,2023-08-24 00:12:08,53,54,1.1737947827712523,0.049862858901861144,14.45786996266865,20.445573098046395,7.272764322531655,10.504953434685564
U292,U19,2023-05-08 07:40:12,54,54,2.8946154981994816,0.01931128037484961,10.128774942764135,20.888144883655077,6.741133437478994,14.606604857445888
U203,U56,2023-03-16 04:23:38,51,50,1.8444977149062964,0.018005549427919192,13.96607168412896,23.731674999449517,9.421371594040444,10.445258899566277
U83,U98,2023-06-15 18:50:11,50,50,1.879912074171469,0.0283676493738009,13.040154024841765,20.039390756322973,5.585735346464448,10.549907679502702
U2,U73,2023-04-08 01:39:07,53,55,2.854517741915938,0.04637131470466872,10.902794895507274,20.344110268908075,8.829850974406328,10.819766491066957
U10,U28,2023-09-02 13:11:26,54,51,2.3569227167160376,0.013784028405280768,13.16630484630288,22.75099001000973,7.222598456018137,12.342254940376407
U111,U84,2023-02-17 21:39:44,50,53,1.1128850129320893,0.02138418322197369,13.030285864063526,22.698766172764458,8.105079400717358,10.5258486490211
U176,U26,2023-12-16 10:38:11,50,55,1.205432807916995,0.0215745207626364,10.627882504423003,24.718442291492465,6.934646731342586,12.965522200116887
U470,U2,2023-07-20 19:28:00,51,51,2.9717035520927224,0.01772074998588275,14.369084940865545,22.245258973620228,6.062031001814081,10.581860323824689
U966,U89,2023-07-14 21:10:21,50,55,1.8807630922508642,0.041776836300897645,13.494127302734267,24.492593015405163,7.623134717415504,14.138078167977405
U381,U53,2023-02-05 16:26:17,51,50,2.1560083726648447,0.020880545548326048,12.360372862898299,23.90041373238878,6.824598941255582,12.535607217471329
U636,U19,2023-02-24 23:45:52,50,52,1.2799651875361762,0.03625497280492715,11.002952162792653,23.12227342606471,5.518334871231719,14.587888150728872
U510,U8,2023-11-22 09:07:49,53,52,1.0097156504487497,0.025646328832286687,11.154353736412284,21.573491567719614,5.537410130083234,11.97531369326563
U271,U32,2023-12-01 06:24:32,50,54,2.79199146434991,0.011521900403243905,10.49987857722014,21.751999047714982,6.189149137672663,11.360524108923261
U478,U97,2023-05-21 06:09:20,50,54,1.398814674630609,0.04056249643492839,13.89640951816499,21.940346243123404,7.012516176506696,14.671170208987668
U183,U34,2023-09-03 21:49:09,50,51,1.5960353155890519,0.0372547129583373,13.55074467932798,22.07061959878274,9.556494476850654,14.661723602811062
U7,U24,2023-06-18 08:20:22,50,52,2.7663980973409052,0.0458858938629429,11.88932747912996,22.572204785416623,9.82927359831747,14.298981245124626
U429,U30,2023-04-22 19:17:12,53,51,2.381056565219915,0.04739373242677761,11.526868725790449,24.45665179158696,6.468886157473537,14.269906522292882
U258,U61,2023-06-29 19:28:30,53,52,1.4854562036971517,0.04889932457454828,11.305858019547498,22.024020466786197,5.368518796874866,14.61974612299576
U650,U16,2023-06-10 13:37:38,50,51,1.9516445474384985,0.04211765296179989,14.701220408230249,21.982937494900902,8.517184570195212,14.637556970221308
U685,U33,2023-11-19 04:59:09,50,55,2.4077862328651682,0.04532015527899627,12.749840177379127,20.277518204676372,7.006440143066564,13.96559242222751
U539,U39,2023-01-18 08:29:29,50,50,1.1115564635379263,0.010706561336627072,13.75671959257117,20.212634158588862,5.579249233465362,13.319882703772327
U151,U40,2023-06-06 10:46:44,52,55,1.6963569304649728,0.024133376370865003,10.157572271916639,24.187832363600208,5.311063817308602,14.961951989059514
U117,U81,2023-02-14 07:42:01,52,53,1.4635201693076139,0.0345553559219716,14.966505683524328,20.224903744638755,8.233340160977606,13.692359808056398
U979,U25,2023-03-14 20:43:06,53,54,2.610060515341456,0.014141133980798611,10.688844384676491,23.449234712355167,5.880383130939539,12.887846889984512
U145,U69,2023-12-04 10:46:46,55,51,1.4732567027883439,0.040895668093656454,13.79648197784772,24.15773731638145,5.931474328167604,11.170796947506048
